time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,rain,showers,snow_depth,weather_code,cloud_cover,wind_speed_10m
2022-10-12T02:00,23.9,87,21.6,1011.9,0.2,0.0,0.0,51,63,8.0
2022-10-12T03:00,23.8,88,21.7,1011.6,0.3,0.0,0.0,51,62,9.5
2022-10-12T04:00,23.6,89,21.7,1011.4,0.3,0.0,0.0,51,50,11.4
2022-10-12T05:00,23.6,90,21.8,1011.5,0.3,0.0,0.0,51,84,10.2
2022-10-12T06:00,23.9,90,22.0,1012.0,0.1,0.0,0.0,51,89,9.1
2022-10-12T07:00,24.4,85,21.8,1012.7,0.4,0.0,0.0,51,100,10.4
2022-10-12T08:00,25.1,82,22.0,1013.2,0.1,0.0,0.0,51,82,13.0
2022-10-12T09:00,25.8,81,22.2,1013.5,0.0,0.0,0.0,2,55,14.2
2022-10-12T10:00,26.2,80,22.5,1013.3,0.0,0.0,0.0,3,95,13.6
2022-10-12T11:00,26.2,76,21.6,1012.9,0.2,0.0,0.0,51,56,18.8
2022-10-12T12:00,26.8,77,22.5,1012.1,0.0,0.0,0.0,0,12,19.1
2022-10-12T13:00,26.5,76,22.0,1011.6,0.1,0.0,0.0,51,51,22.7
2022-10-12T14:00,26.5,76,22.0,1011.0,0.1,0.0,0.0,51,21,22.5
2022-10-12T15:00,26.2,74,21.2,1010.6,0.3,0.0,0.0,51,57,23.2
2022-10-12T16:00,25.8,78,21.6,1010.5,0.2,0.0,0.0,51,38,22.4
2022-10-12T17:00,24.5,81,21.0,1010.6,0.3,0.0,0.0,51,91,19.5
2022-10-12T18:00,24.5,84,21.6,1010.8,0.2,0.0,0.0,51,100,15.9
2022-10-12T19:00,24.9,84,21.9,1011.5,0.1,0.0,0.0,51,100,12.3
2022-10-12T20:00,24.5,85,21.8,1011.9,0.8,0.0,0.0,53,100,15.1
2022-10-12T21:00,24.8,83,21.6,1012.2,0.3,0.0,0.0,51,100,9.6
2022-10-12T22:00,24.5,87,22.2,1012.5,0.5,0.0,0.0,53,100,4.6
2022-10-12T23:00,24.3,86,21.8,1012.5,0.9,0.0,0.0,53,100,9.1
2022-10-13T00:00,24.2,82,21.0,1012.2,0.2,0.0,0.0,51,99,11.0
2022-10-13T01:00,24.0,86,21.6,1011.4,0.1,0.0,0.0,51,100,9.4
2022-10-13T02:00,23.9,87,21.6,1010.2,0.2,0.0,0.0,51,98,6.5
2022-10-13T03:00,23.6,90,21.8,1009.8,0.1,0.0,0.0,51,41,6.5
2022-10-13T04:00,23.8,89,21.8,1009.9,0.1,0.0,0.0,51,100,5.8
2022-10-13T05:00,23.9,88,21.7,1010.4,0.2,0.0,0.0,51,96,7.6
2022-10-13T06:00,23.8,87,21.5,1011.0,0.1,0.0,0.0,51,63,13.2
2022-10-13T07:00,24.9,81,21.5,1011.4,0.1,0.0,0.0,51,100,11.3
2022-10-13T08:00,25.6,74,20.6,1011.9,0.4,0.0,0.0,51,100,16.7
2022-10-13T09:00,25.6,78,21.5,1012.6,0.2,0.0,0.0,51,100,16.2
2022-10-13T10:00,25.7,77,21.4,1012.4,0.0,0.0,0.0,3,100,19.9
2022-10-13T11:00,25.9,76,21.4,1011.6,0.0,0.0,0.0,3,100,16.6
2022-10-13T12:00,26.1,77,21.8,1010.9,0.0,0.0,0.0,3,100,19.6
2022-10-13T13:00,26.9,71,21.2,1010.0,0.1,0.0,0.0,51,100,23.8
2022-10-13T14:00,26.4,72,21.0,1009.0,0.0,0.0,0.0,3,100,26.3
2022-10-13T15:00,26.5,68,20.2,1008.4,0.0,0.0,0.0,3,100,25.8
2022-10-13T16:00,26.1,65,19.0,1008.2,0.0,0.0,0.0,3,100,24.2
2022-10-13T17:00,25.9,64,18.4,1008.1,0.0,0.0,0.0,3,100,23.3
2022-10-13T18:00,25.6,65,18.6,1008.0,0.0,0.0,0.0,3,100,22.7
2022-10-13T19:00,26.3,63,18.8,1008.1,0.0,0.0,0.0,3,100,27.7
2022-10-13T20:00,26.0,64,18.8,1008.4,0.0,0.0,0.0,3,100,26.4
2022-10-13T21:00,26.0,65,18.8,1009.0,0.0,0.0,0.0,3,100,23.8
2022-10-13T22:00,25.8,66,18.9,1008.9,0.0,0.0,0.0,3,100,21.7
2022-10-13T23:00,25.9,67,19.2,1008.4,0.0,0.0,0.0,3,100,22.7
2022-10-14T00:00,25.9,68,19.6,1008.1,0.0,0.0,0.0,3,100,24.5
2022-10-14T01:00,24.5,79,20.6,1008.1,1.0,0.0,0.0,55,100,27.4
2022-10-14T02:00,23.5,90,21.8,1007.2,2.8,0.0,0.0,63,100,27.4
2022-10-14T03:00,24.2,88,22.1,1006.7,3.5,0.0,0.0,63,100,22.9
2022-10-14T04:00,24.2,88,22.1,1006.1,1.8,0.0,0.0,61,100,22.4
2022-10-14T05:00,24.2,88,22.0,1005.9,1.0,0.0,0.0,55,100,23.9
2022-10-14T06:00,24.8,85,22.1,1006.3,1.5,0.0,0.0,61,100,34.3
2022-10-14T07:00,25.0,81,21.5,1007.2,2.9,0.0,0.0,63,100,32.8
2022-10-14T08:00,24.2,85,21.5,1007.7,5.6,0.0,0.0,63,100,33.4
2022-10-14T09:00,23.5,88,21.5,1007.6,10.5,0.0,0.0,65,100,34.6
2022-10-14T10:00,23.9,87,21.6,1007.1,3.4,0.0,0.0,63,100,36.7
2022-10-14T11:00,23.6,89,21.6,1006.4,4.3,0.0,0.0,63,100,37.9
2022-10-14T12:00,23.5,89,21.5,1004.7,9.6,0.0,0.0,65,100,40.3
2022-10-14T13:00,23.6,89,21.8,1003.8,9.5,0.0,0.0,65,100,39.8
2022-10-14T14:00,24.4,88,22.2,1003.0,8.7,0.0,0.0,65,100,42.7
2022-10-14T15:00,24.1,88,22.1,1001.7,12.1,0.0,0.0,65,100,43.0
2022-10-14T16:00,24.2,88,22.1,1001.7,13.8,0.0,0.0,65,100,40.3
2022-10-14T17:00,24.7,89,22.7,1002.1,27.1,0.0,0.0,65,100,35.4
2022-10-14T18:00,26.1,88,24.0,1001.7,13.7,0.0,0.0,65,100,44.0
2022-10-14T19:00,23.8,85,21.1,1002.5,4.7,0.0,0.0,63,100,14.7
2022-10-14T20:00,24.4,88,22.3,1003.4,19.3,0.0,0.0,65,100,8.9
2022-10-14T21:00,26.0,89,24.1,1002.3,14.4,0.0,0.0,65,100,40.0
2022-10-14T22:00,26.5,86,24.0,1001.3,7.0,0.0,0.0,63,100,59.2
2022-10-14T23:00,26.4,86,23.9,1001.7,0.8,0.0,0.0,53,100,48.7
2022-10-15T00:00,26.0,90,24.1,1001.2,7.3,0.0,0.0,63,100,46.9
2022-10-15T01:00,26.0,89,24.1,1001.0,4.8,0.0,0.0,63,100,41.7
2022-10-15T02:00,25.4,92,24.0,1001.0,2.5,0.0,0.0,63,100,22.3
2022-10-15T03:00,25.2,92,23.9,1000.8,4.4,0.0,0.0,63,100,17.8
2022-10-15T04:00,26.1,87,23.9,1000.6,0.2,0.0,0.0,51,100,16.9
2022-10-15T05:00,26.0,86,23.6,1001.0,1.9,0.0,0.0,61,100,18.7
2022-10-15T06:00,25.0,93,23.7,1001.8,0.1,0.0,0.0,51,100,13.7
2022-10-15T07:00,25.5,90,23.9,1004.7,0.2,0.0,0.0,51,100,19.4
2022-10-15T08:00,25.6,88,23.5,1006.2,0.2,0.0,0.0,51,100,16.4
2022-10-15T09:00,26.5,84,23.5,1006.8,0.1,0.0,0.0,51,100,11.2
2022-10-15T10:00,26.9,82,23.5,1006.8,0.7,0.0,0.0,53,100,15.0
2022-10-15T11:00,27.9,79,24.0,1006.5,0.1,0.0,0.0,51,100,14.7
2022-10-15T12:00,27.8,77,23.4,1006.0,0.1,0.0,0.0,51,100,16.3
2022-10-15T13:00,27.5,80,23.8,1005.5,0.5,0.0,0.0,53,98,12.3
2022-10-15T14:00,28.1,77,23.8,1004.9,0.0,0.0,0.0,3,100,16.8
2022-10-15T15:00,28.0,76,23.5,1004.7,0.0,0.0,0.0,3,100,17.5
2022-10-15T16:00,27.5,79,23.5,1004.8,0.3,0.0,0.0,51,100,17.3
2022-10-15T17:00,26.8,83,23.6,1005.4,0.1,0.0,0.0,51,100,15.5
2022-10-15T18:00,26.5,85,23.7,1006.0,0.0,0.0,0.0,3,99,12.6
2022-10-15T19:00,26.5,87,24.0,1006.5,0.7,0.0,0.0,53,100,8.6
2022-10-15T20:00,25.6,92,24.2,1007.5,0.4,0.0,0.0,51,100,3.6
2022-10-15T21:00,25.2,92,23.9,1007.9,4.0,0.0,0.0,63,100,7.3
2022-10-15T22:00,25.2,90,23.5,1008.0,0.3,0.0,0.0,51,100,10.5
2022-10-15T23:00,25.2,91,23.8,1007.9,0.5,0.0,0.0,53,100,9.1
2022-10-16T00:00,25.2,91,23.7,1007.7,2.5,0.0,0.0,63,100,12.1
2022-10-16T01:00,25.2,92,23.8,1007.3,1.1,0.0,0.0,55,100,10.6
2022-10-16T02:00,24.8,94,23.8,1007.1,0.8,0.0,0.0,53,100,13.1
2022-10-16T03:00,24.9,93,23.6,1006.9,2.0,0.0,0.0,61,100,16.6
2022-10-16T04:00,25.4,89,23.4,1006.8,0.8,0.0,0.0,53,100,18.2
2022-10-16T05:00,25.0,91,23.3,1007.3,1.1,0.0,0.0,55,100,21.7
2022-10-16T06:00,25.1,89,23.2,1007.9,1.4,0.0,0.0,61,99,17.0
2022-10-16T07:00,25.9,85,23.1,1009.8,2.7,0.0,0.0,63,100,8.6
2022-10-16T08:00,26.8,80,23.0,1010.3,1.2,0.0,0.0,55,100,17.8
2022-10-16T09:00,27.4,77,23.0,1011.2,0.1,0.0,0.0,51,100,19.9
2022-10-16T10:00,27.5,75,22.6,1011.3,0.0,0.0,0.0,3,100,17.4
2022-10-16T11:00,27.9,72,22.4,1010.8,0.0,0.0,0.0,3,100,18.9
2022-10-16T12:00,26.6,78,22.5,1010.3,0.1,0.0,0.0,51,100,21.6
2022-10-16T13:00,26.2,79,22.3,1009.7,0.3,0.0,0.0,51,100,22.0
2022-10-16T14:00,27.1,73,21.9,1008.7,0.1,0.0,0.0,51,100,19.8
2022-10-16T15:00,27.5,70,21.6,1008.2,0.0,0.0,0.0,3,100,22.2
2022-10-16T16:00,27.2,71,21.5,1008.8,0.0,0.0,0.0,3,100,22.9
2022-10-16T17:00,26.7,70,20.9,1009.3,0.0,0.0,0.0,3,100,19.9
2022-10-16T18:00,26.4,70,20.5,1009.8,0.0,0.0,0.0,3,100,17.4
2022-10-16T19:00,26.6,69,20.5,1010.4,0.0,0.0,0.0,3,100,15.6
2022-10-16T20:00,26.2,70,20.3,1011.0,0.0,0.0,0.0,3,100,16.9
2022-10-16T21:00,25.8,73,20.6,1011.4,0.0,0.0,0.0,3,100,17.5
2022-10-16T22:00,25.4,76,20.8,1011.3,0.0,0.0,0.0,3,100,16.0
2022-10-16T23:00,24.9,78,20.6,1011.5,0.0,0.0,0.0,3,100,16.1
2022-10-17T00:00,24.0,82,20.7,1011.3,0.0,0.0,0.0,3,100,14.5
2022-10-17T01:00,23.6,82,20.3,1010.7,0.0,0.0,0.0,3,100,13.2
2022-10-17T02:00,23.6,78,19.6,1010.1,0.0,0.0,0.0,3,100,12.8
2022-10-17T03:00,23.4,79,19.5,1010.0,0.0,0.0,0.0,3,100,11.6
2022-10-17T04:00,23.0,82,19.7,1009.9,0.0,0.0,0.0,3,100,9.8
2022-10-17T05:00,22.6,83,19.6,1010.0,0.0,0.0,0.0,3,100,8.7
2022-10-17T06:00,22.5,82,19.4,1010.0,0.0,0.0,0.0,3,100,8.0
2022-10-17T07:00,23.7,76,19.3,1011.2,0.0,0.0,0.0,3,100,9.6
2022-10-17T08:00,25.9,73,20.8,1011.7,0.0,0.0,0.0,3,100,8.3
2022-10-17T09:00,28.0,60,19.6,1011.7,0.0,0.0,0.0,3,100,18.9
2022-10-17T10:00,28.0,63,20.3,1011.3,0.0,0.0,0.0,3,100,26.9
2022-10-17T11:00,27.9,67,21.2,1011.0,0.0,0.0,0.0,3,100,29.4
2022-10-17T12:00,28.8,61,20.5,1009.8,0.0,0.0,0.0,3,100,32.4
2022-10-17T13:00,28.5,60,20.0,1008.9,0.0,0.0,0.0,3,100,32.1
2022-10-17T14:00,28.1,61,20.0,1008.2,0.0,0.0,0.0,3,100,31.4
2022-10-17T15:00,27.8,63,20.0,1008.2,0.0,0.0,0.0,3,100,30.1
2022-10-17T16:00,27.1,65,20.0,1008.3,0.0,0.0,0.0,3,100,29.5
2022-10-17T17:00,26.4,66,19.6,1008.5,0.0,0.0,0.0,3,100,25.8
2022-10-17T18:00,25.9,68,19.5,1008.5,0.0,0.0,0.0,3,100,23.3
2022-10-17T19:00,26.0,71,20.4,1009.2,0.0,0.0,0.0,3,100,23.0
2022-10-17T20:00,25.5,74,20.5,1009.9,0.0,0.0,0.0,3,100,18.3
2022-10-17T21:00,25.5,74,20.5,1010.5,0.0,0.0,0.0,3,100,17.4
2022-10-17T22:00,25.3,75,20.5,1010.7,0.0,0.0,0.0,3,100,17.1
2022-10-17T23:00,24.9,76,20.5,1010.5,0.0,0.0,0.0,3,100,14.3
2022-10-18T00:00,24.5,78,20.4,1010.2,0.0,0.0,0.0,3,100,11.4
2022-10-18T01:00,24.5,76,19.9,1009.5,0.0,0.0,0.0,3,100,16.0
2022-10-18T02:00,24.6,75,19.8,1008.8,0.0,0.0,0.0,3,100,19.1
2022-10-18T03:00,25.0,73,19.9,1008.5,0.0,0.0,0.0,3,100,18.3
2022-10-18T04:00,25.0,74,20.1,1008.2,0.0,0.0,0.0,3,100,13.8
2022-10-18T05:00,25.0,74,20.0,1008.6,0.0,0.0,0.0,3,100,14.2
2022-10-18T06:00,25.4,71,19.8,1009.0,0.0,0.0,0.0,3,100,21.4
2022-10-18T07:00,25.9,70,20.0,1009.8,0.0,0.0,0.0,3,100,20.1
2022-10-18T08:00,27.0,66,20.0,1010.6,0.0,0.0,0.0,3,100,24.4
2022-10-18T09:00,27.7,63,20.0,1010.7,0.0,0.0,0.0,3,100,25.2
2022-10-18T10:00,28.2,63,20.6,1010.8,0.0,0.0,0.0,3,100,28.8
2022-10-18T11:00,28.5,59,19.8,1010.4,0.0,0.0,0.0,3,100,35.7
2022-10-18T12:00,28.3,57,19.0,1009.5,0.0,0.0,0.0,3,100,34.8
2022-10-18T13:00,28.3,55,18.4,1009.0,0.0,0.0,0.0,3,100,34.8
2022-10-18T14:00,27.9,58,18.9,1008.3,0.0,0.0,0.0,3,100,33.0
2022-10-18T15:00,27.4,61,19.1,1008.0,0.0,0.0,0.0,3,100,32.4
2022-10-18T16:00,26.6,65,19.4,1008.0,0.0,0.0,0.0,3,100,30.7
2022-10-18T17:00,25.8,68,19.4,1008.1,0.0,0.0,0.0,3,100,30.4
2022-10-18T18:00,25.5,69,19.2,1008.4,0.0,0.0,0.0,3,100,29.3
2022-10-18T19:00,25.9,66,19.0,1008.9,0.0,0.0,0.0,3,100,27.0
2022-10-18T20:00,26.0,64,18.6,1010.2,0.0,0.0,0.0,3,100,30.0
2022-10-18T21:00,25.9,65,18.8,1010.6,0.0,0.0,0.0,3,100,29.6
2022-10-18T22:00,25.4,69,19.4,1010.5,0.0,0.0,0.0,3,100,27.1
2022-10-18T23:00,25.6,68,19.2,1010.4,0.1,0.0,0.0,51,100,27.4
2022-10-19T00:00,25.0,73,19.8,1010.0,0.1,0.0,0.0,51,100,30.5
2022-10-19T01:00,24.9,73,19.7,1009.2,0.1,0.0,0.0,51,100,31.4
2022-10-19T02:00,24.8,73,19.6,1008.5,0.1,0.0,0.0,51,100,29.2
2022-10-19T03:00,24.8,72,19.3,1008.3,0.0,0.0,0.0,3,100,31.6
2022-10-19T04:00,24.0,77,19.8,1007.8,0.0,0.0,0.0,3,100,33.8
2022-10-19T05:00,24.0,78,20.0,1007.9,0.0,0.0,0.0,3,100,34.6
2022-10-19T06:00,24.0,79,20.2,1008.4,0.1,0.0,0.0,51,100,31.7
2022-10-19T07:00,24.1,82,20.8,1009.1,0.1,0.0,0.0,51,100,29.5
2022-10-19T08:00,24.4,81,20.9,1009.6,0.1,0.0,0.0,51,100,33.5
2022-10-19T09:00,24.4,81,20.9,1009.8,0.1,0.0,0.0,51,100,38.0
2022-10-19T10:00,25.5,75,20.8,1009.7,0.0,0.0,0.0,3,100,39.8
2022-10-19T11:00,26.0,72,20.6,1009.3,0.0,0.0,0.0,3,99,39.6
2022-10-19T12:00,25.3,77,21.0,1008.7,0.1,0.0,0.0,51,100,41.4
2022-10-19T13:00,24.8,80,21.2,1007.9,0.2,0.0,0.0,51,100,36.8
2022-10-19T14:00,24.5,81,20.9,1007.5,0.1,0.0,0.0,51,100,34.9
2022-10-19T15:00,24.0,82,20.8,1006.9,0.1,0.0,0.0,51,100,36.4
2022-10-19T16:00,23.9,82,20.6,1006.9,0.1,0.0,0.0,51,100,33.7
2022-10-19T17:00,23.8,81,20.4,1007.4,0.1,0.0,0.0,51,100,30.3
2022-10-19T18:00,23.6,82,20.3,1008.3,0.1,0.0,0.0,51,100,25.0
2022-10-19T19:00,23.6,83,20.5,1009.0,0.1,0.0,0.0,51,100,21.7
2022-10-19T20:00,23.7,81,20.3,1010.0,0.0,0.0,0.0,3,100,20.7
2022-10-19T21:00,23.5,82,20.2,1010.4,0.0,0.0,0.0,3,100,19.4
2022-10-19T22:00,23.4,83,20.3,1010.7,0.1,0.0,0.0,51,100,16.7
2022-10-19T23:00,23.1,84,20.2,1010.2,0.0,0.0,0.0,3,85,12.2
2022-10-20T00:00,22.7,86,20.1,1009.7,0.0,0.0,0.0,3,94,6.4
2022-10-20T01:00,22.8,84,20.0,1009.2,0.0,0.0,0.0,3,96,6.6
2022-10-20T02:00,22.8,85,20.0,1008.6,0.0,0.0,0.0,2,72,7.1
2022-10-20T03:00,22.7,85,20.0,1008.6,0.0,0.0,0.0,3,93,7.2
2022-10-20T04:00,22.6,84,19.8,1008.5,0.0,0.0,0.0,2,78,6.9
2022-10-20T05:00,22.2,86,19.8,1008.8,0.0,0.0,0.0,3,94,5.1
2022-10-20T06:00,22.4,84,19.6,1009.9,0.0,0.0,0.0,3,85,4.3
2022-10-20T07:00,23.4,78,19.2,1011.3,0.0,0.0,0.0,2,61,7.3
2022-10-20T08:00,24.0,75,19.2,1012.2,0.0,0.0,0.0,3,87,3.1
2022-10-20T09:00,25.4,71,19.9,1012.7,0.0,0.0,0.0,3,88,10.2
2022-10-20T10:00,26.5,69,20.2,1012.5,0.0,0.0,0.0,1,27,12.9
2022-10-20T11:00,26.8,69,20.6,1011.7,0.0,0.0,0.0,3,95,12.8
2022-10-20T12:00,27.5,68,21.0,1010.7,0.0,0.0,0.0,3,99,9.2
2022-10-20T13:00,27.4,69,21.3,1009.9,0.0,0.0,0.0,3,100,12.6
2022-10-20T14:00,27.2,70,21.2,1009.1,0.0,0.0,0.0,3,100,14.1
2022-10-20T15:00,26.9,70,21.0,1008.8,0.0,0.0,0.0,3,100,14.8
2022-10-20T16:00,26.0,73,20.6,1009.0,0.0,0.0,0.0,3,100,16.7
2022-10-20T17:00,25.0,77,20.6,1009.5,0.0,0.0,0.0,3,100,15.8
2022-10-20T18:00,24.2,80,20.5,1010.4,0.0,0.0,0.0,3,95,15.8
2022-10-20T19:00,24.5,78,20.4,1011.5,0.0,0.0,0.0,1,27,21.1
2022-10-20T20:00,24.4,77,20.1,1012.6,0.0,0.0,0.0,2,63,18.4
2022-10-20T21:00,24.0,79,20.1,1013.2,0.0,0.0,0.0,2,71,15.0
2022-10-20T22:00,23.6,82,20.4,1013.3,0.0,0.0,0.0,3,84,12.5
2022-10-20T23:00,23.4,83,20.4,1013.3,0.0,0.0,0.0,3,85,12.7
2022-10-21T00:00,23.0,84,20.1,1012.8,0.0,0.0,0.0,1,39,11.9
2022-10-21T01:00,22.6,86,20.2,1012.3,0.0,0.0,0.0,3,97,8.8
2022-10-21T02:00,22.6,86,20.2,1011.8,0.0,0.0,0.0,1,23,8.4
2022-10-21T03:00,22.5,86,20.1,1011.7,0.0,0.0,0.0,3,100,9.2
2022-10-21T04:00,22.4,87,20.2,1011.4,0.0,0.0,0.0,3,100,9.7
2022-10-21T05:00,22.3,88,20.2,1011.6,0.0,0.0,0.0,3,100,8.9
2022-10-21T06:00,22.2,88,20.0,1012.2,0.0,0.0,0.0,3,100,6.6
2022-10-21T07:00,23.3,81,19.8,1013.3,0.0,0.0,0.0,2,76,9.2
2022-10-21T08:00,24.5,76,20.1,1014.0,0.0,0.0,0.0,2,73,10.0
2022-10-21T09:00,25.6,75,20.8,1014.4,0.0,0.0,0.0,2,75,8.7
2022-10-21T10:00,26.5,73,21.4,1014.2,0.0,0.0,0.0,1,46,9.5
2022-10-21T11:00,27.5,70,21.7,1013.2,0.0,0.0,0.0,3,85,5.8
2022-10-21T12:00,28.1,69,21.9,1012.2,0.0,0.0,0.0,2,77,10.1
2022-10-21T13:00,28.5,68,22.0,1011.2,0.0,0.0,0.0,0,11,13.6
2022-10-21T14:00,28.8,67,22.0,1010.4,0.0,0.0,0.0,2,51,17.0
2022-10-21T15:00,28.5,68,22.0,1009.8,0.0,0.0,0.0,1,34,21.5
2022-10-21T16:00,27.5,76,23.0,1009.7,0.0,0.0,0.0,3,85,24.7
2022-10-21T17:00,26.5,83,23.4,1010.1,0.0,0.0,0.0,3,100,22.4
2022-10-21T18:00,25.9,86,23.4,1010.9,0.0,0.0,0.0,1,39,20.8
2022-10-21T19:00,25.6,87,23.2,1011.4,0.1,0.0,0.0,51,50,20.0
2022-10-21T20:00,25.3,88,23.1,1012.3,0.0,0.0,0.0,3,100,18.2
2022-10-21T21:00,25.1,87,22.9,1012.9,0.0,0.0,0.0,3,100,15.3
2022-10-21T22:00,25.1,87,22.9,1013.3,0.0,0.0,0.0,3,98,12.4
2022-10-21T23:00,25.1,88,22.9,1013.3,0.0,0.0,0.0,3,100,10.5
2022-10-22T00:00,24.8,89,23.0,1013.1,0.1,0.0,0.0,51,100,8.2
2022-10-22T01:00,24.6,91,23.1,1012.2,0.1,0.0,0.0,51,99,7.4
2022-10-22T02:00,24.6,91,23.1,1011.3,0.1,0.0,0.0,51,100,9.0
2022-10-22T03:00,24.7,91,23.2,1010.6,0.1,0.0,0.0,51,100,8.8
2022-10-22T04:00,24.8,91,23.1,1010.6,0.4,0.0,0.0,51,100,9.7
2022-10-22T05:00,24.8,91,23.2,1010.8,0.6,0.0,0.0,53,100,10.1
2022-10-22T06:00,24.8,91,23.2,1011.4,0.2,0.0,0.0,51,100,11.2
2022-10-22T07:00,24.3,91,22.8,1012.5,0.4,0.0,0.0,51,100,10.7
2022-10-22T08:00,24.8,90,23.0,1013.0,1.1,0.0,0.0,55,100,12.8
2022-10-22T09:00,25.9,87,23.5,1013.6,0.3,0.0,0.0,51,100,13.0
2022-10-22T10:00,26.0,87,23.5,1013.7,0.7,0.0,0.0,53,100,12.9
2022-10-22T11:00,25.3,89,23.4,1013.3,0.6,0.0,0.0,53,100,15.6
2022-10-22T12:00,24.8,89,23.0,1012.7,1.9,0.0,0.0,61,100,10.0
2022-10-22T13:00,24.2,92,23.0,1011.6,3.9,0.0,0.0,63,100,3.9
2022-10-22T14:00,24.8,92,23.4,1010.9,2.0,0.0,0.0,61,100,6.8
2022-10-22T15:00,25.1,89,23.2,1010.6,0.4,0.0,0.0,51,100,14.4
2022-10-22T16:00,25.0,89,23.1,1010.9,5.3,0.0,0.0,63,100,10.2
2022-10-22T17:00,24.4,95,23.5,1011.1,2.5,0.0,0.0,63,100,13.1
2022-10-22T18:00,24.8,93,23.5,1012.0,2.3,0.0,0.0,61,100,13.6
2022-10-22T19:00,24.9,92,23.5,1012.7,0.5,0.0,0.0,53,100,11.6
2022-10-22T20:00,24.5,92,23.0,1014.0,1.2,0.0,0.0,55,100,9.2
2022-10-22T21:00,25.2,88,23.0,1014.3,0.8,0.0,0.0,53,100,2.3
2022-10-22T22:00,25.2,91,23.6,1014.3,0.2,0.0,0.0,51,100,2.3
2022-10-22T23:00,25.1,90,23.5,1013.9,0.1,0.0,0.0,51,100,3.9
2022-10-23T00:00,24.8,93,23.5,1013.4,0.1,0.0,0.0,51,100,4.4
2022-10-23T01:00,24.7,91,23.2,1012.6,0.0,0.0,0.0,3,100,4.6
2022-10-23T02:00,25.0,88,22.9,1011.8,0.0,0.0,0.0,3,86,5.2
2022-10-23T03:00,25.3,85,22.6,1011.6,0.0,0.0,0.0,3,100,7.2
2022-10-23T04:00,25.5,84,22.6,1011.5,0.0,0.0,0.0,3,90,8.8
2022-10-23T05:00,25.4,85,22.5,1011.9,0.1,0.0,0.0,51,100,9.9
2022-10-23T06:00,25.0,86,22.5,1012.7,0.3,0.0,0.0,51,100,7.6
2022-10-23T07:00,25.4,87,23.0,1014.0,0.1,0.0,0.0,51,100,8.8
2022-10-23T08:00,25.7,82,22.5,1014.6,0.2,0.0,0.0,51,95,10.9
2022-10-23T09:00,26.2,80,22.5,1015.1,0.2,0.0,0.0,51,100,13.4
2022-10-23T10:00,26.9,78,22.8,1015.1,0.1,0.0,0.0,51,94,13.4
2022-10-23T11:00,27.2,79,23.1,1014.2,0.1,0.0,0.0,51,93,15.5
2022-10-23T12:00,27.2,78,23.0,1013.2,0.0,0.0,0.0,3,91,16.6
2022-10-23T13:00,27.4,78,23.1,1011.8,0.0,0.0,0.0,2,55,18.8
2022-10-23T14:00,27.2,79,23.2,1010.7,0.0,0.0,0.0,1,40,19.8
2022-10-23T15:00,27.2,77,22.9,1010.0,0.0,0.0,0.0,1,27,21.5
2022-10-23T16:00,27.0,78,22.8,1009.9,0.0,0.0,0.0,3,81,20.3
2022-10-23T17:00,26.3,81,22.8,1010.4,0.0,0.0,0.0,1,49,15.3
2022-10-23T18:00,25.8,83,22.6,1010.8,0.0,0.0,0.0,2,78,11.8
2022-10-23T19:00,26.2,82,22.9,1011.6,0.0,0.0,0.0,3,98,8.7
2022-10-23T20:00,26.0,84,23.2,1012.2,0.0,0.0,0.0,2,75,8.3
2022-10-23T21:00,25.8,87,23.4,1012.5,0.0,0.0,0.0,3,100,7.3
2022-10-23T22:00,25.4,90,23.5,1012.6,0.0,0.0,0.0,3,87,6.4
2022-10-23T23:00,24.2,94,23.3,1012.6,0.0,0.0,0.0,3,94,5.2
2022-10-24T00:00,24.1,95,23.3,1012.3,0.1,0.0,0.0,51,100,4.8
2022-10-24T01:00,24.3,95,23.5,1011.5,0.1,0.0,0.0,51,100,4.0
2022-10-24T02:00,24.1,93,22.9,1010.5,0.0,0.0,0.0,3,96,5.2
2022-10-24T03:00,23.1,96,22.4,1010.1,0.0,0.0,0.0,3,100,5.8
2022-10-24T04:00,23.8,94,22.8,1009.7,0.0,0.0,0.0,2,55,4.0
2022-10-24T05:00,23.4,95,22.6,1010.0,0.0,0.0,0.0,1,24,4.7
2022-10-24T06:00,23.7,94,22.6,1010.6,0.0,0.0,0.0,1,22,4.2
2022-10-24T07:00,25.4,85,22.7,1011.7,0.0,0.0,0.0,0,12,5.0
2022-10-24T08:00,26.6,79,22.8,1012.3,0.0,0.0,0.0,0,11,7.9
2022-10-24T09:00,27.7,74,22.7,1012.7,0.0,0.0,0.0,1,23,14.0
2022-10-24T10:00,28.4,70,22.4,1012.3,0.0,0.0,0.0,1,32,17.3
2022-10-24T11:00,28.9,66,22.0,1011.9,0.0,0.0,0.0,1,25,16.0
2022-10-24T12:00,29.1,65,21.9,1011.0,0.0,0.0,0.0,0,18,16.8
2022-10-24T13:00,29.4,62,21.3,1009.6,0.0,0.0,0.0,2,69,18.5
2022-10-24T14:00,29.1,64,21.6,1009.2,0.0,0.0,0.0,3,96,18.9
2022-10-24T15:00,28.1,74,23.1,1008.7,0.0,0.0,0.0,3,100,23.2
